2024-08-04 09:57:31
00:00
26,8750000000000000 28,8881139883930600
27,7680000000000000 28,2852195557377500
27,9540000000000000 28,6543244850648050
28,5300000000000000 27,3239403837961240
28,9510000000000000 30,8421319839751500
28,5260000000000000 26,1735830781196500
26,9540000000000000 27,6748742526088660
27,1110000000000000 27,0719798199535550
27,8600000000000000 27,4410847492806270
28,0830000000000000 26,1107006480119300
28,4870000000000000 29,6288922481909720
29,1130000000000030 24,9603433423354500
24,0130000000000000 24,1646260511032000
24,8980000000000030 23,5617316184478620
24,8280000000000100 23,9308365477749340
25,3460000000000000 22,6004524465062600
25,7550000000000000 26,1186440466852860
26,2070000000000000 21,4500951408297670
24,5950000000000000 24,2587954759931200
25,0690000000000100 23,6559010433378000
25,0020000000000000 24,0250059726648800
25,6610000000000000 22,6946218713961940
25,6400000000000000 26,2128134715752170
26,3900000000000000 21,5442645657197100
27,6500000000000000 28,9018051822255000
28,0400000000000000 28,2989107495701700
28,1220000000000000 28,6680156788972480
28,5480000000000000 27,3376315776285570
28,7420000000000000 30,8558231778076080
28,9720000000000000 26,1872742719520800
27,5120000000000000 27,6398196220046830
27,7470000000000000 27,0369251893493540
27,7520000000000000 27,4060301186764370
28,4740000000000000 26,0756460174077400
28,7740000000000000 29,5938376175867750
28,7160000000000000 24,9252887117312520
26,6070000000000000 29,1058542458783700
27,1520000000000000 28,5029598132230500
27,4920000000000000 28,8720647425501260
27,7580000000000100 27,5416806412814350
28,0780000000000100 31,0598722414604680
27,9200000000000000 26,3913233356049340
26,2800000000000000 28,7527991531136400
26,8630000000000030 28,1499047204583340
27,2410000000000000 28,5190096497853900
28,0570000000000000 27,1886255485166900
28,3360000000000000 30,7068171486957340
28,8820000000000000 26,0382682428402200
26,4570000000000000 27,1296055830384550
26,7980000000000000 26,5267111503831150
27,0950000000000000 26,8958160797101870
27,6980000000000000 25,5654319784415130
27,9360000000000000 29,0836235786205360
28,1750000000000000 24,4150746727650230
24,0330000000000000 23,7466535599067580
24,1700000000000000 23,1437591272514180
24,5780000000000100 23,5128640565784970
25,4470000000000000 22,1824799553098000
25,4790000000000000 25,7006715554888460
25,6990000000000000 21,0321226496333200
24,5730000000000000 24,2948794320676400
24,5780000000000100 23,6919849994123200
24,7870000000000000 24,0610899287393900
25,6440000000000000 22,7307058274707070
25,5250000000000000 26,2488974276497400
25,3770000000000000 21,5803485217942170
26,9360000000000000 28,4567697239731900
27,7160000000000000 27,8538752913178520
28,0440000000000000 28,2229802206449300
28,3390000000000000 26,8925961193762430
28,3640000000000000 30,4107877195552770
28,5220000000000000 25,7422388136997640
25,9980000000000000 27,1186069231506150
26,6090000000000000 26,5157124904952800
26,9270000000000000 26,8848174198223580
27,4550000000000000 25,5544333185536630
27,8300000000000000 29,0726249187326900
27,9430000000000000 24,4040760128771900
26,2890000000000000 29,2311457600259700
26,6410000000000000 28,6282513273706560
27,1770000000000000 28,9973562566977280
27,2460000000000000 27,6669721554290400
27,7570000000000000 31,1851637556080870
28,4150000000000000 26,5166148497525600
26,5790000000000000 28,7197221933786600
27,1990000000000000 28,1168277607233400
27,3610000000000000 28,4859326900504100
28,1640000000000000 27,1555485887817300
28,1190000000000000 30,6737401889607640
28,5890000000000000 26,0051912831052480
26,7490000000000000 27,5225197714053780
26,9710000000000000 26,9196253387500500
27,2030000000000100 27,2887302680771200
27,9580000000000000 25,9583461668084330
27,9380000000000000 29,4765377669874500
28,3260000000000000 24,8079888611319570
23,9080000000000000 23,6033200677218740
24,4210000000000000 23,0004256350665560
24,8300000000000000 23,3695305643936140
25,3730000000000000 22,0391464631249300
25,6090000000000000 25,5573380633039660
25,3230000000000000 20,8887891574484460
24,8050000000000000 24,6186327046250800
24,8160000000000000 24,0157382719697630
25,2260000000000000 24,3848432012968350
25,8950000000000000 23,0544591000281440
25,9530000000000100 26,5726507002071800
26,2650000000000000 21,9041017943516600
27,4250000000000000 28,7123644128343150
27,6250000000000000 28,1094699801789860
27,8790000000000000 28,4785749095060580
28,2950000000000000 27,1481908082373770
28,3230000000000000 30,6663824084163900
29,0670000000000000 25,9978335025608840
27,0280000000000000 27,7029665451350870
27,2040000000000000 27,1000721124797600
27,5720000000000000 27,4691770418068340
27,8260000000000000 26,1387929405381280
28,0560000000000000 29,6569845407171800
28,4920000000000000 24,9884356348616560
25,8110000000000000 28,5214946238938940
26,4120000000000000 27,9186001912385700
26,6980000000000000 28,2877051205656360
27,2990000000000000 26,9573210192969550
27,6670000000000000 30,4755126194759850
28,0100000000000000 25,8069637136204620
25,7590000000000000 27,9178565028339300
26,0680000000000000 27,3149620701786000
26,4520000000000000 27,6840669995056700
27,1850000000000000 26,3536828982369830
27,5430000000000100 29,8718744984160230
28,0460000000000000 25,2033255925605070
25,5680000000000000 26,1523317726870500
26,0200000000000000 25,5494373400317270
26,4850000000000000 25,9185422693587900
26,7720000000000000 24,5881581680901140
26,9820000000000000 28,1063497682691440
27,4220000000000000 23,4378008624136240
23,4620000000000000 23,0851143652073400
23,7540000000000000 22,4822199325520130
23,9410000000000000 22,8513248618790900
24,2420000000000000 21,5209407606104080
24,4860000000000000 25,0391323607894300
25,0310000000000000 20,3705834549339140
24,2350000000000000 24,3409867092739600
24,4290000000000000 23,7380922766186440
24,6900000000000000 24,1071972059457060
24,6660000000000000 22,7768131046770300
25,3850000000000000 26,2950047048560620
25,5440000000000000 21,6264557990005350
26,6100000000000000 28,0267692474185800
26,6950000000000000 27,4238748147632500
27,2800000000000000 27,7929797440903100
27,6500000000000000 26,4625956428216330
27,5870000000000000 29,9807872430006500
28,0570000000000000 25,3122383371451430
26,3810000000000000 27,3912412579358100
27,0580000000000030 26,7883468252804850
27,2010000000000000 27,1574517546075600
27,5560000000000000 25,8270676533388760
27,7710000000000000 29,3452592535179020
27,8150000000000000 24,6767103476623930
25,9790000000000000 28,5465529267234070
26,4700000000000000 27,9436584940680800
26,9010000000000000 28,3127634233951650
27,2770000000000000 26,9823793221264700
27,0470000000000000 30,5005709223055200
27,7930000000000100 25,8320220164500040
26,1610000000000000 27,9689754406061700
26,5420000000000000 27,3660810079508540
26,7210000000000000 27,7351859372779050
27,3430000000000040 26,4048018360092200
27,6260000000000000 29,9229934361882500
27,7230000000000100 25,2544445303327400
25,4660000000000000 26,1172501487257160
26,0090000000000000 25,5143557160703840
26,4030000000000000 25,8834606453974560
26,7120000000000000 24,5530765441287820
26,6670000000000000 28,0712681443078100
27,2940000000000000 23,4027192384522920
22,7820000000000000 22,9167225701929500
23,2850000000000000 22,3138281375376230
23,6790000000000000 22,6829330668646900
24,2340000000000000 21,3525489655960200
24,3670000000000000 24,8707405657750400
24,9180000000000100 20,2021916599195280
24,0440000000000000 24,0473034001119540
24,2260000000000000 23,4444089674566240
24,2490000000000000 23,8135138967836970
24,7530000000000000 22,4831297955150200
24,9080000000000000 26,0013213956940450
24,9370000000000000 21,3327724898385300
26,4570000000000000 27,0745537398966930
26,7770000000000000 26,4716593072413700
26,7880000000000000 26,8407642365684320
27,1400000000000000 25,5103801352997550
27,1240000000000000 29,0285717354788000
27,3910000000000000 24,3600228296232700
26,2140000000000000 27,1627095361305780
26,8110000000000000 26,5598151034752340
26,9240000000000000 26,9289200328023170
26,9610000000000000 25,5985359315336220
27,3500000000000000 29,1167275317126620
27,6140000000000000 24,4481786258571430
25,6030000000000000 27,7045939516514400
26,2910000000000000 27,1016995189961280
26,4870000000000000 27,4708044483231970
26,9090000000000000 26,1404203470545100
26,7740000000000000 29,6586119472335350
27,5880000000000000 24,9900630413780200
25,5880000000000000 27,8086023024972140
25,9460000000000000 27,2057078698419020
25,8760000000000000 27,5748127991689560
26,9170000000000000 26,2444286979002830
26,4430000000000000 29,7626202980793050
27,2600000000000000 25,0940713922237960
25,6820000000000000 25,9107697334104400
25,9280000000000000 25,3078753007551250
26,1910000000000000 25,6769802300821830
26,8650000000000000 24,3465961288135160
26,7960000000000000 27,8647877289925300
27,0560000000000000 23,1962388231370230
22,7400000000000000 22,4586567944692670
23,3980000000000030 21,8557623618139270
23,7410000000000000 22,2248672911410130
24,2440000000000000 20,8944831898723300
24,6100000000000000 24,4126747900513600
24,4630000000000000 19,7441258841958400
24,0900000000000000 23,9931774660001800
24,6410000000000000 23,3902830333448700
25,0620000000000000 23,7593879626719300
25,3090000000000000 22,4290038614032420
25,8290000000000000 25,9471954615822750
25,8730000000000000 21,2786465557267550
26,7980000000000000 28,5209189792167660
27,5080000000000100 27,9180245465614300
27,4970000000000000 28,2871294758885060
27,8790000000000000 26,9567453746198300
28,1030000000000000 30,4749369747988500
28,6240000000000000 25,8063880689433450
26,2610000000000000 27,4273252140103300
26,4790000000000000 26,8244307813549980
26,9120000000000000 27,1935357106820770
27,5960000000000000 25,8631516094133800
27,4740000000000000 29,3813432095924230
27,5960000000000000 24,7127943037369100
26,2290000000000000 28,5475552588365960
26,4640000000000000 27,9446608261812900
27,0590000000000000 28,3137657555083500
27,3810000000000000 26,9833816542396600
27,3200000000000000 30,5015732544187000
27,7670000000000000 25,8330243485631700
25,7010000000000000 27,5028910079770300
25,9580000000000000 26,8999965753217120
26,5550000000000000 27,2691015046487800
26,8820000000000000 25,9387174033800820
26,9430000000000000 29,4569090035591200
27,3510000000000000 24,7883600977036130
25,4870000000000000 25,7944992082814600
26,0990000000000000 25,1916047756261300
26,0720000000000000 25,5607097049532040
26,6440000000000000 24,2303256036845160
26,9520000000000000 27,7485172038635430
26,8200000000000000 23,0799682980080400
23,0510000000000000 22,5328293708446560
23,5650000000000000 21,9299349381893340
23,7030000000000100 22,2990398675163880
24,5170000000000000 20,9686557662477180
24,4710000000000000 24,4868473664267500
24,7230000000000100 19,8182984605712350
23,9160000000000000 24,0883990167523660
24,5570000000000000 23,4855045840970360
24,8840000000000000 23,8546095134241230
25,0520000000000000 22,5242254121554280
25,1120000000000000 26,0424170123344540
25,7080000000000000 21,3738681064789500
26,3470000000000000 27,9786573059858870
26,7670000000000000 27,3757628733305540
27,0560000000000000 27,7448678026576270
27,5590000000000000 26,4144837013889530
27,4870000000000000 29,9326753015679720
27,6300000000000000 25,2641263957124600
26,2070000000000000 27,2108214775632470
26,7010000000000000 26,6079270449079170
26,6710000000000000 26,9770319742349900
27,1040000000000000 25,6466478729663000
27,4990000000000000 29,1648394731453420
27,9350000000000000 24,4962905672898260
25,5690000000000100 28,4012147703121900
26,0160000000000000 27,7983203376568600
26,3370000000000000 28,1674252669839370
27,2090000000000000 26,8370411657152520
27,2150000000000000 30,3552327658942700
27,6970000000000000 25,6866838600387550
25,8990000000000000 27,8927982000044030
26,0650000000000000 27,2899037673490900
26,3910000000000000 27,6590086966761640
27,0570000000000000 26,3286245954074760
27,0270000000000000 29,8468161955865100
27,1590000000000000 25,1782672897309820
25,7710000000000000 26,4179497826799870
26,1310000000000000 25,8150553500246640
26,2370000000000000 26,1841602793517370
26,8570000000000000 24,8537761780830560
27,0080000000000100 28,3719677782621000
26,9380000000000000 23,7034188724065700
23,2380000000000030 22,5077710680151200
23,4990000000000000 21,9048766353598000
23,9340000000000000 22,2739815646868700
24,3260000000000000 20,9435974634181860
24,6080000000000000 24,4617890635972230
24,8820000000000000 19,7932401577417100
24,1820000000000000 23,7756713974399300
24,6850000000000000 23,1727769647846070
24,7960000000000000 23,5418818941116700
25,2240000000000000 22,2114977928429900
25,2980000000000000 25,7296893930220170
25,6430000000000000 21,0611404871665040
26,8180000000000000 27,7922235329342370
27,2800000000000000 27,1893291002789000
27,0050000000000000 27,5584340296059660
27,7910000000000000 26,2280499283372900
27,9260000000000000 29,7462415285163250
28,0360000000000000 25,0776926226608100
26,1820000000000000 27,4593998416321130
26,2860000000000000 26,8565054089767830
27,0030000000000000 27,2256103383038660
27,1240000000000000 25,8952262370351640
27,4400000000000000 29,4134178372142050
27,6140000000000000 24,7448689313586920
25,1260000000000000 27,7126126085568960
25,8870000000000000 27,1097181759015660
26,2470000000000000 27,4788231052286530
26,7100000000000000 26,1484390039599700
26,5760000000000000 29,6666306041389870
26,8410000000000000 24,9980816982834700
22,4820000000000000 24,0418382211633070
22,6810000000000000 23,4389437885079900
23,1020000000000000 23,8080487178350570
23,6040000000000000 22,4776646165663700
23,7640000000000000 25,9958562167454130
23,6580000000000000 21,3273073108898930
24,0350000000000000 24,5746610265402800
24,4130000000000000 23,9717665938849360
24,3900000000000000 24,3408715232120230
25,2240000000000000 23,0104874219433460
25,3430000000000040 26,5286790221223800
25,1390000000000000 21,8601301162668700
23,1210000000000000 22,7573517641971800
23,6010000000000000 22,1544573315418420
23,8860000000000000 22,5235622608689200
24,1490000000000000 21,1931781596002400
24,0190000000000000 24,7113697597792800
24,6180000000000000 20,0428208539237570
24,0690000000000100 23,8478393095889400
24,6180000000000000 23,2449448769336260
24,7570000000000000 23,6140498062607100
24,9580000000000000 22,2836657049920180
25,2670000000000000 25,8018573051710550
25,2380000000000030 21,1333083993155300
26,3900000000000000 27,7390999309356500
26,7740000000000000 27,1362054982803200
26,9510000000000000 27,5053104276073900
27,2470000000000000 26,1749263263387140
27,3090000000000000 29,6931179265177360
27,3640000000000000 25,0245690206622240
26,1100000000000000 26,8770448838740170
26,6190000000000000 26,2741504512186700
26,8810000000000000 26,6432553805457420
27,0310000000000000 25,3128712792770600
27,2090000000000000 28,8310628794560900
27,4970000000000000 24,1625139736005900
25,4360000000000000 28,2027530119023630
25,6850000000000000 27,5998585792470480
26,2910000000000000 27,9689635085741060
26,7680000000000000 26,6385794073054300
26,6350000000000000 30,1567710074844480
27,2690000000000000 25,4882221016289460
25,5440000000000000 27,4758280409211500
25,7960000000000000 26,8729336082658360
26,2450000000000000 27,2420385375928900
26,5660000000000000 25,9116544363242060
26,4580000000000000 29,4298460365032430
27,0150000000000000 24,7612971306477300
25,3320000000000000 26,0330542512185230
25,5710000000000000 25,4301598185631970
25,9080000000000000 25,7992647478902600
26,5690000000000100 24,4688806466215850
26,6000000000000000 27,9870722468006080
26,5470000000000000 23,3185233409451020
22,8910000000000000 22,4095425209234000
23,3670000000000000 21,8066480882680730
23,6790000000000000 22,1757530175951380
24,0680000000000000 20,8453689163264700
24,5200000000000000 24,3635605165054830
24,8130000000000000 19,6950116106499740
24,3270000000000000 24,1395179545245960
24,5310000000000000 23,5366235218692700
25,0410000000000000 23,9057284511963460
25,3490000000000000 22,5753443499276600
25,4410000000000000 26,0935359501066950
25,6050000000000000 21,4249870442511820
26,5560000000000000 28,1229931302839450
26,7140000000000000 27,5200986976286050
26,9220000000000000 27,8892036269556840
27,7770000000000000 26,5588195256870030
27,5160000000000000 30,0770111258660400
27,7080000000000000 25,4084622200105170
26,3440000000000000 27,5836890236665500
26,6010000000000000 26,9807945910112250
27,0980000000000100 27,3498995203382980
27,3900000000000000 26,0195154190696020
27,5720000000000000 29,5377070192486530
27,7400000000000000 24,8691581133931400
26,0550000000000000 28,9655277500330470
26,7010000000000000 28,3626333173777300
26,9570000000000000 28,7317382467048000
27,5760000000000000 27,4013541454361100
27,4820000000000000 30,9195457456151400
27,6310000000000000 26,2509968397596120
26,2580000000000100 28,8460160396394620
26,9240000000000000 28,2431216069841470
27,3760000000000000 28,6122265363112120
27,5280000000000000 27,2818424350425200
27,7270000000000000 30,8000340352215570
27,6770000000000000 26,1314851293660340
26,0920000000000000 27,2819600642419470
26,8370000000000000 26,6790656315866200
27,0520000000000000 27,0481705609136820
27,6040000000000000 25,7177864596450050
27,7580000000000100 29,2359780598240500
27,0750000000000000 24,5674291539685220
24,3630000000000030 24,4352557216620300
24,6500000000000000 23,8323612890067100
25,0990000000000000 24,2014662183337850
25,7300000000000000 22,8710821170651070
25,6280000000000000 26,3892737172441270
25,8290000000000000 21,7207248113886170
26,6130000000000030 26,2955343299767700
26,5730000000000000 25,6926398973214400
26,9820000000000000 26,0617448266485000
27,3480000000000100 24,7313607253798260
27,5030000000000000 28,2495523255588380
27,2730000000000030 23,5810034197033320
28,5020000000000000 30,2148602504925280
28,9120000000000000 29,6119658178371840
29,4850000000000000 29,9810707471642570
29,9680000000000040 28,6506866458955760
29,6320000000000000 32,1688782460746200
29,4130000000000000 27,5003293402190820
28,2650000000000000 29,3928984879581070
28,4630000000000000 28,7900040553027840
28,8510000000000000 29,1591089846298640
29,2350000000000000 27,8287248833611580
29,3360000000000000 31,3469164835402100
29,1140000000000000 26,6783675776846930
28,2270000000000000 30,6775109993460600
28,2580000000000100 30,0746165666907320
28,8270000000000000 30,4437214960178200
29,1690000000000000 29,1133373947491300
29,3990000000000000 32,6315289949281500
29,0850000000000000 27,9629800890726440
27,6410000000000000 30,3374862240526800
28,0570000000000000 29,7345917913973420
28,6690000000000000 30,1036967207244150
29,1510000000000000 28,7733126194557340
29,2720000000000000 32,2915042196347600
28,9090000000000000 27,6229553137792500
26,3260000000000000 27,1887431777161050
26,9720000000000000 26,5858487450608080
27,1710000000000000 26,9549536743878660
27,7280000000000000 25,6245695731191850
27,6600000000000000 29,1427611732982100
27,3270000000000000 24,4742122674427020
25,6480000000000030 25,1008042448141600
25,6690000000000000 24,4979098121588450
26,0560000000000000 24,8670147414859100
26,4720000000000000 23,5366306402172360
26,5190000000000000 27,0548222403962550
26,1620000000000000 22,3862733345407460
27,4670000000000000 27,0893813636160500
27,6950000000000000 26,4864869309607120
27,9740000000000000 26,8555918602877900
28,3270000000000000 25,5252077590191000
28,3410000000000000 29,0433993591981500
27,9440000000000100 24,3748504533426240
27,3370000000000000 28,6301731795534800
27,6060000000000000 28,0272787468981550
27,8640000000000000 28,3963836762252340
28,0680000000000000 27,0659995749565350
28,1320000000000000 30,5841911751355800
27,7520000000000000 25,9156422692800560
28,1680000000000100 28,4737599401712200
28,2900000000000000 27,8708655075158940
28,5820000000000000 28,2399704368429700
28,9480000000000000 26,9095863355742680
29,0380000000000000 30,4277779357533100
28,6310000000000000 25,7592290298977960
29,5060000000000000 31,5625702552848000
29,7890000000000000 30,9596758226294800
30,3210000000000000 31,3287807519565600
30,3290000000000000 29,9983966506878730
30,0040000000000000 33,5165882508669000
29,8930000000000000 28,8480393450113800
29,2920000000000000 31,2335711332364200
29,9020000000000000 30,6306767005810950
30,0750000000000000 30,9997816299081600
30,5050000000000000 29,6693975286394820
30,5020000000000000 33,1875891288185160
30,0060000000000000 28,5190402229629960
29,1060000000000000 29,8569512630037330
29,6760000000000000 29,2540568303483970
30,0000000000000000 29,6231617596754700
30,4300000000000000 28,2927776584067950
30,3160000000000000 31,8109692585858200
29,9300000000000000 27,1424203527303050
27,3760000000000000 27,2237436605313600
28,0640000000000000 26,6208492278760250
27,9680000000000040 26,9899541572031100
28,7700000000000000 25,6595700559344300
28,5360000000000000 29,1777616561134470
28,2160000000000000 24,5092127502579370
28,2680000000000000 28,2490796185663770
28,7470000000000000 27,6461851859110400
28,9420000000000000 28,0152901152381130
29,3570000000000000 26,6849060139694280
29,1440000000000000 30,2030976141484580
28,5420000000000000 25,5345487082929400
30,5130000000000000 31,3284512282365240
30,7740000000000000 30,7255567955811840
31,1310000000000000 31,0946617249082530
31,1710000000000000 29,7642776236395830
31,0390000000000000 33,2824692238186160
30,3190000000000100 28,6139203179630900
30,0660000000000000 30,6728765964901380
30,2920000000000000 30,0699821638348200
30,8010000000000000 30,4390870931618880
31,2170000000000000 29,1087029918932000
31,1260000000000000 32,6268945920722300
30,5000000000000000 27,9583456862167200
29,9900000000000000 32,4235735405072100
30,6510000000000000 31,8206791078519020
30,9270000000000000 32,1897840371789740
31,1270000000000000 30,8593999359102800
31,4450000000000000 34,3775915360893100
31,2650000000000000 29,7090426302337900
29,8050000000000000 31,7517768357509500
30,0630000000000000 31,1488824030956400
30,4300000000000000 31,5179873324226850
31,0040000000000000 30,1876032311540140
30,6840000000000000 33,7057948313330500
30,2620000000000000 29,0372459254775240
29,0440000000000000 29,5542469648230830
29,8260000000000000 28,9513525321677600
30,0460000000000000 29,3204574614948430
30,5790000000000000 27,9900733602261450
30,0620000000000000 31,5082649604051900
29,8720000000000000 26,8397160545496760
27,7400000000000000 27,1485687520427900
28,2370000000000000 26,5456743193874440
28,3580000000000000 26,9147792487145270
28,7510000000000000 25,5843951474458400
28,7060000000000000 29,1025867476248800
28,2690000000000000 24,4340378417693700
27,9300000000000000 25,5247409349406350
28,7140000000000000 24,9218465022853120
29,0750000000000000 25,2909514316123800
29,4090000000000000 23,9605673303437040
29,7360000000000000 27,4787589305227200
30,5000000000000000 22,8102100246672070
30,2630000000000000 32,0020184082941000
