30.39;30.44;
30.77;30.44;
30.93;30.44;
28.66;30.44;
29.01;30.44;
29.49;30.44;
30.03;30.44;
30.33;30.44;
30.95;30.44;
26.69;30.44;
27.08;30.44;
27.48;30.44;
27.89;30.44;
28.28;30.44;
28.51;30.44;
27.78;30.44;
28.35;30.44;
28.87;30.44;
29.11;30.44;
29.44;30.44;
29.84;30.44;
30.04;30.44;
30.62;30.44;
31.38;30.44;
31.64;30.44;
31.70;30.44;
32.37;30.44;
29.35;30.44;
30.03;30.44;
30.24;30.44;
31.01;30.44;
31.03;30.44;
31.38;30.44;
29.45;30.44;
30.00;30.44;
30.45;30.44;
30.88;30.44;
31.13;30.44;
31.81;30.44;
29.47;30.44;
29.99;30.44;
30.32;30.44;
30.86;30.44;
31.34;30.44;
31.85;30.44;
29.65;30.44;
29.84;30.44;
29.97;30.44;
30.48;30.44;
30.94;30.44;
31.34;30.44;
26.66;30.44;
27.04;30.44;
27.10;30.44;
27.93;30.44;
28.42;30.44;
28.78;30.44;
27.66;30.44;
27.95;30.44;
28.39;30.44;
28.92;30.44;
29.25;30.44;
29.69;30.44;
29.37;30.44;
29.89;30.44;
30.27;30.44;
30.82;30.44;
30.87;30.44;
31.23;30.44;
28.66;30.44;
29.06;30.44;
29.56;30.44;
30.07;30.44;
30.41;30.44;
30.89;30.44;
29.25;30.44;
29.54;30.44;
29.87;30.44;
30.23;30.44;
30.87;30.44;
31.19;30.44;
29.29;30.44;
29.60;30.44;
29.92;30.44;
30.41;30.44;
30.81;30.44;
31.60;30.44;
28.87;30.44;
29.57;30.44;
29.79;30.44;
30.18;30.44;
30.22;30.44;
30.73;30.44;
26.33;30.44;
26.71;30.44;
26.73;30.44;
27.52;30.44;
27.63;30.44;
28.19;30.44;
28.51;30.44;
28.88;30.44;
29.27;30.44;
29.65;30.44;
29.71;30.44;
30.61;30.44;
31.20;30.44;
31.58;30.44;
31.83;30.44;
32.41;30.44;
32.48;30.44;
32.89;30.44;
30.72;30.44;
30.94;30.44;
31.62;30.44;
31.97;30.44;
32.44;30.44;
33.25;30.44;
30.50;30.44;
31.01;30.44;
31.63;30.44;
32.31;30.44;
32.10;30.44;
33.31;30.44;
30.96;30.44;
31.59;30.44;
31.75;30.44;
32.69;30.44;
32.76;30.44;
33.33;30.44;
31.13;30.44;
31.54;30.44;
31.67;30.44;
32.40;30.44;
32.41;30.44;
33.24;30.44;
28.48;30.44;
29.18;30.44;
29.57;30.44;
30.06;30.44;
30.19;30.44;
31.06;30.44;
30.44;30.44;
30.99;30.44;
31.41;30.44;
31.78;30.44;
32.03;30.44;
32.86;30.44;
32.43;30.44;
32.67;30.44;
33.42;30.44;
33.77;30.44;
34.08;30.44;
34.58;30.44;
32.09;30.44;
32.75;30.44;
32.92;30.44;
33.48;30.44;
34.32;30.44;
34.57;30.44;
31.84;30.44;
32.54;30.44;
33.27;30.44;
33.51;30.44;
33.89;30.44;
34.43;30.44;
31.99;30.44;
32.82;30.44;
33.10;30.44;
33.85;30.44;
34.23;30.44;
34.52;30.44;
32.44;30.44;
32.85;30.44;
33.31;30.44;
33.90;30.44;
34.11;30.44;
34.78;30.44;
29.87;30.44;
30.62;30.44;
30.95;30.44;
31.78;30.44;
31.90;30.44;
32.77;30.44;
32.34;30.44;
32.44;30.44;
33.11;30.44;
33.64;30.44;
33.78;30.44;
34.56;30.44;
34.44;30.44;
35.19;30.44;
35.79;30.44;
36.37;30.44;
36.35;30.44;
37.00;30.44;
32.63;30.44;
33.25;30.44;
33.52;30.44;
34.17;30.44;
34.39;30.44;
35.13;30.44;
31.90;30.44;
32.31;30.44;
32.65;30.44;
33.22;30.44;
33.97;30.44;
34.47;30.44;
31.48;30.44;
32.02;30.44;
32.77;30.44;
33.50;30.44;
33.75;30.44;
34.05;30.44;
30.37;30.44;
30.83;30.44;
31.43;30.44;
31.84;30.44;
31.89;30.44;
32.65;30.44;
27.74;30.44;
28.23;30.44;
28.56;30.44;
29.22;30.44;
29.59;30.44;
29.90;30.44;
28.86;30.44;
29.24;30.44;
29.87;30.44;
30.46;30.44;
31.03;30.44;
31.24;30.44;
31.02;30.44;
31.75;30.44;
31.95;30.44;
32.87;30.44;
32.72;30.44;
33.19;30.44;
31.51;30.44;
31.75;30.44;
32.48;30.44;
33.09;30.44;
33.00;30.44;
33.73;30.44;
31.27;30.44;
31.51;30.44;
32.25;30.44;
32.35;30.44;
32.46;30.44;
33.34;30.44;
31.26;30.44;
31.36;30.44;
31.98;30.44;
32.46;30.44;
33.16;30.44;
33.73;30.44;
31.03;30.44;
31.30;30.44;
31.73;30.44;
32.40;30.44;
32.59;30.44;
32.99;30.44;
28.18;30.44;
28.84;30.44;
29.24;30.44;
29.82;30.44;
30.14;30.44;
30.72;30.44;
30.20;30.44;
30.58;30.44;
30.87;30.44;
31.23;30.44;
31.48;30.44;
32.11;30.44;
31.62;30.44;
32.25;30.44;
32.86;30.44;
33.18;30.44;
33.29;30.44;
34.22;30.44;
31.16;30.44;
32.05;30.44;
32.56;30.44;
32.99;30.44;
33.06;30.44;
33.75;30.44;
31.22;30.44;
31.64;30.44;
32.05;30.44;
32.57;30.44;
33.04;30.44;
33.73;30.44;
31.06;30.44;
31.75;30.44;
32.20;30.44;
32.99;30.44;
33.38;30.44;
33.85;30.44;
31.03;30.44;
31.72;30.44;
32.00;30.44;
32.58;30.44;
33.22;30.44;
33.32;30.44;
27.83;30.44;
28.40;30.44;
28.92;30.44;
29.53;30.44;
30.18;30.44;
30.55;30.44;
29.24;30.44;
29.54;30.44;
30.20;30.44;
30.89;30.44;
31.23;30.44;
31.39;30.44;
30.98;30.44;
31.40;30.44;
31.84;30.44;
32.18;30.44;
32.57;30.44;
32.88;30.44;
31.25;30.44;
32.15;30.44;
32.70;30.44;
33.22;30.44;
33.47;30.44;
34.10;30.44;
31.08;30.44;
31.52;30.44;
31.83;30.44;
32.58;30.44;
32.71;30.44;
33.42;30.44;
30.45;30.44;
31.00;30.44;
31.35;30.44;
31.50;30.44;
32.02;30.44;
33.07;30.44;
26.33;30.44;
26.69;30.44;
27.14;30.44;
27.78;30.44;
28.20;30.44;
28.67;30.44;
21.22;30.44;
21.42;30.44;
21.74;30.44;
21.95;30.44;
22.09;30.44;
22.20;30.44;
0.0416666666666667;;
27.33;27.90;
27.68;27.90;
27.74;27.90;
28.13;27.90;
28.59;27.90;
28.61;27.90;
25.60;27.90;
25.75;27.90;
26.06;27.90;
26.49;27.90;
27.03;27.90;
27.20;27.90;
25.94;27.90;
26.30;27.90;
26.44;27.90;
26.99;27.90;
27.02;27.90;
27.62;27.90;
28.18;27.90;
28.36;27.90;
28.75;27.90;
29.32;27.90;
29.40;27.90;
29.94;27.90;
27.67;27.90;
28.14;27.90;
28.13;27.90;
29.01;27.90;
29.23;27.90;
29.55;27.90;
27.79;27.90;
28.15;27.90;
28.56;27.90;
28.95;27.90;
29.20;27.90;
29.62;27.90;
28.03;27.90;
28.19;27.90;
28.26;27.90;
28.57;27.90;
28.54;27.90;
28.96;27.90;
26.30;27.90;
26.31;27.90;
26.71;27.90;
26.83;27.90;
27.23;27.90;
27.92;27.90;
23.03;27.90;
23.06;27.90;
23.87;27.90;
23.91;27.90;
24.32;27.90;
24.45;27.90;
23.99;27.90;
24.33;27.90;
24.63;27.90;
25.28;27.90;
25.61;27.90;
25.93;27.90;
26.45;27.90;
26.93;27.90;
27.04;27.90;
27.57;27.90;
28.05;27.90;
28.24;27.90;
26.24;27.90;
26.63;27.90;
26.74;27.90;
27.40;27.90;
27.37;27.90;
27.59;27.90;
25.84;27.90;
26.42;27.90;
26.44;27.90;
26.89;27.90;
27.32;27.90;
27.27;27.90;
26.25;27.90;
26.42;27.90;
26.63;27.90;
27.28;27.90;
27.38;27.90;
27.68;27.90;
23.65;27.90;
24.21;27.90;
24.30;27.90;
24.65;27.90;
24.87;27.90;
24.94;27.90;
24.61;27.90;
24.96;27.90;
25.38;27.90;
25.89;27.90;
26.20;27.90;
26.83;27.90;
26.94;27.90;
27.31;27.90;
27.98;27.90;
28.35;27.90;
28.61;27.90;
29.42;27.90;
26.53;27.90;
26.61;27.90;
26.90;27.90;
27.54;27.90;
27.96;27.90;
28.40;27.90;
25.56;27.90;
25.92;27.90;
26.12;27.90;
26.61;27.90;
26.72;27.90;
26.81;27.90;
26.05;27.90;
26.38;27.90;
26.78;27.90;
26.87;27.90;
27.34;27.90;
27.58;27.90;
25.46;27.90;
25.90;27.90;
26.12;27.90;
26.48;27.90;
26.61;27.90;
27.12;27.90;
22.92;27.90;
23.16;27.90;
23.42;27.90;
23.60;27.90;
23.85;27.90;
24.27;27.90;
24.05;27.90;
24.51;27.90;
24.51;27.90;
25.14;27.90;
25.65;27.90;
25.97;27.90;
26.39;27.90;
26.68;27.90;
26.76;27.90;
27.12;27.90;
27.62;27.90;
27.80;27.90;
25.78;27.90;
26.22;27.90;
26.46;27.90;
26.72;27.90;
27.03;27.90;
27.82;27.90;
26.91;27.90;
27.22;27.90;
27.51;27.90;
28.05;27.90;
27.80;27.90;
28.08;27.90;
26.39;27.90;
26.73;27.90;
27.04;27.90;
27.63;27.90;
27.77;27.90;
28.11;27.90;
24.70;27.90;
25.01;27.90;
25.35;27.90;
25.29;27.90;
25.92;27.90;
25.68;27.90;
25.51;27.90;
25.77;27.90;
26.23;27.90;
26.84;27.90;
27.07;27.90;
27.32;27.90;
27.76;27.90;
27.74;27.90;
28.33;27.90;
28.67;27.90;
28.91;27.90;
29.34;27.90;
27.39;27.90;
27.48;27.90;
27.80;27.90;
28.21;27.90;
28.67;27.90;
28.86;27.90;
27.40;27.90;
27.57;27.90;
28.01;27.90;
28.10;27.90;
28.51;27.90;
28.70;27.90;
27.07;27.90;
27.73;27.90;
27.56;27.90;
28.14;27.90;
28.46;27.90;
28.82;27.90;
27.24;27.90;
27.63;27.90;
27.50;27.90;
28.47;27.90;
28.69;27.90;
28.95;27.90;
24.53;27.90;
24.87;27.90;
25.12;27.90;
25.27;27.90;
25.77;27.90;
26.13;27.90;
25.21;27.90;
25.86;27.90;
26.02;27.90;
26.37;27.90;
26.78;27.90;
26.95;27.90;
27.28;27.90;
27.53;27.90;
27.95;27.90;
28.29;27.90;
28.69;27.90;
29.23;27.90;
26.91;27.90;
26.83;27.90;
26.98;27.90;
27.55;27.90;
27.98;27.90;
28.50;27.90;
27.00;27.90;
27.60;27.90;
27.45;27.90;
27.64;27.90;
28.10;27.90;
28.43;27.90;
26.94;27.90;
27.06;27.90;
27.70;27.90;
27.95;27.90;
28.46;27.90;
28.76;27.90;
27.14;27.90;
27.21;27.90;
27.64;27.90;
28.08;27.90;
28.04;27.90;
28.53;27.90;
24.18;27.90;
24.44;27.90;
24.82;27.90;
24.95;27.90;
25.36;27.90;
25.56;27.90;
25.90;27.90;
26.31;27.90;
26.60;27.90;
27.12;27.90;
27.43;27.90;
27.75;27.90;
28.58;27.90;
28.61;27.90;
29.47;27.90;
29.85;27.90;
30.13;27.90;
30.45;27.90;
28.20;27.90;
28.54;27.90;
29.00;27.90;
29.25;27.90;
29.48;27.90;
29.89;27.90;
28.31;27.90;
28.44;27.90;
28.83;27.90;
29.13;27.90;
29.52;27.90;
29.91;27.90;
28.64;27.90;
28.90;27.90;
29.38;27.90;
29.70;27.90;
30.03;27.90;
30.24;27.90;
28.96;27.90;
29.05;27.90;
29.15;27.90;
29.74;27.90;
30.17;27.90;
30.74;27.90;
26.31;27.90;
26.67;27.90;
26.48;27.90;
26.74;27.90;
27.49;27.90;
28.02;27.90;
27.47;27.90;
27.97;27.90;
28.46;27.90;
28.89;27.90;
29.15;27.90;
29.65;27.90;
29.77;27.90;
29.96;27.90;
30.29;27.90;
30.84;27.90;
31.25;27.90;
31.99;27.90;
29.35;27.90;
29.82;27.90;
30.33;27.90;
30.60;27.90;
30.98;27.90;
31.40;27.90;
29.26;27.90;
29.81;27.90;
29.93;27.90;
30.27;27.90;
30.88;27.90;
31.32;27.90;
29.84;27.90;
30.04;27.90;
30.18;27.90;
30.61;27.90;
31.12;27.90;
31.37;27.90;
29.88;27.90;
30.38;27.90;
30.09;27.90;
30.87;27.90;
31.19;27.90;
31.63;27.90;
27.47;27.90;
28.13;27.90;
28.31;27.90;
28.55;27.90;
28.88;27.90;
29.60;27.90;
29.42;27.90;
29.64;27.90;
29.90;27.90;
30.30;27.90;
30.86;27.90;
31.69;27.90;
30.98;27.90;
31.64;27.90;
32.25;27.90;
32.60;27.90;
32.92;27.90;
33.38;27.90;
29.82;27.90;
30.34;27.90;
30.63;27.90;
30.67;27.90;
31.29;27.90;
31.66;27.90;
29.51;27.90;
29.57;27.90;
29.77;27.90;
30.20;27.90;
30.71;27.90;
31.14;27.90;
28.79;27.90;
29.27;27.90;
29.46;27.90;
29.99;27.90;
30.66;27.90;
30.58;27.90;
28.16;27.90;
28.31;27.90;
28.45;27.90;
28.72;27.90;
29.40;27.90;
29.80;27.90;
25.78;27.90;
25.78;27.90;
26.28;27.90;
26.57;27.90;
26.64;27.90;
27.21;27.90;
26.72;27.90;
26.82;27.90;
27.13;27.90;
27.67;27.90;
28.04;27.90;
28.64;27.90;
28.63;27.90;
28.95;27.90;
29.37;27.90;
29.73;27.90;
29.88;27.90;
30.55;27.90;
29.13;27.90;
29.29;27.90;
29.61;27.90;
29.85;27.90;
29.98;27.90;
30.67;27.90;
28.81;27.90;
28.79;27.90;
29.18;27.90;
29.56;27.90;
30.06;27.90;
30.65;27.90;
28.87;27.90;
29.01;27.90;
29.29;27.90;
29.80;27.90;
29.92;27.90;
30.54;27.90;
28.95;27.90;
29.32;27.90;
29.59;27.90;
29.63;27.90;
29.82;27.90;
30.29;27.90;
26.07;27.90;
26.41;27.90;
26.59;27.90;
27.16;27.90;
27.18;27.90;
27.57;27.90;
27.53;27.90;
27.58;27.90;
27.94;27.90;
28.72;27.90;
29.18;27.90;
29.36;27.90;
28.94;27.90;
29.47;27.90;
29.52;27.90;
30.17;27.90;
30.62;27.90;
31.21;27.90;
29.03;27.90;
29.38;27.90;
29.50;27.90;
29.98;27.90;
30.36;27.90;
30.65;27.90;
28.70;27.90;
29.15;27.90;
29.19;27.90;
29.48;27.90;
29.96;27.90;
30.62;27.90;
29.04;27.90;
29.33;27.90;
29.51;27.90;
30.23;27.90;
30.60;27.90;
30.49;27.90;
28.68;27.90;
29.12;27.90;
29.24;27.90;
29.24;27.90;
29.82;27.90;
30.19;27.90;
25.66;27.90;
25.84;27.90;
25.94;27.90;
26.64;27.90;
27.18;27.90;
27.36;27.90;
26.53;27.90;
26.78;27.90;
26.87;27.90;
27.64;27.90;
27.95;27.90;
28.70;27.90;
28.52;27.90;
28.81;27.90;
29.45;27.90;
29.63;27.90;
30.03;27.90;
30.48;27.90;
29.00;27.90;
29.12;27.90;
29.44;27.90;
29.88;27.90;
30.42;27.90;
30.82;27.90;
28.21;27.90;
28.63;27.90;
28.95;27.90;
29.20;27.90;
29.82;27.90;
30.13;27.90;
27.90;27.90;
28.27;27.90;
28.40;27.90;
28.92;27.90;
29.14;27.90;
29.67;27.90;
24.28;27.90;
24.51;27.90;
24.83;27.90;
25.12;27.90;
25.15;27.90;
25.83;27.90;
20.54;27.90;
20.71;27.90;
20.81;27.90;
20.59;27.90;
20.90;27.90;
20.98;27.90;
0.0833333333333333;;
24.46;26.08;
24.09;26.08;
24.33;26.08;
24.68;26.08;
24.72;26.08;
25.25;26.08;
24.91;26.08;
25.31;26.08;
25.51;26.08;
25.73;26.08;
26.03;26.08;
26.50;26.08;
26.00;26.08;
26.42;26.08;
26.77;26.08;
27.31;26.08;
27.39;26.08;
27.43;26.08;
26.66;26.08;
26.96;26.08;
26.96;26.08;
27.07;26.08;
27.28;26.08;
27.48;26.08;
26.55;26.08;
26.64;26.08;
27.00;26.08;
27.08;26.08;
27.40;26.08;
27.79;26.08;
26.43;26.08;
26.59;26.08;
26.48;26.08;
27.04;26.08;
27.02;26.08;
27.60;26.08;
24.70;26.08;
25.17;26.08;
25.13;26.08;
25.21;26.08;
25.71;26.08;
25.68;26.08;
22.28;26.08;
22.29;26.08;
22.21;26.08;
22.44;26.08;
22.50;26.08;
22.74;26.08;
22.51;26.08;
22.93;26.08;
22.87;26.08;
23.49;26.08;
23.31;26.08;
23.57;26.08;
24.90;26.08;
25.20;26.08;
25.35;26.08;
25.72;26.08;
26.07;26.08;
26.16;26.08;
25.20;26.08;
25.07;26.08;
25.12;26.08;
25.46;26.08;
25.65;26.08;
25.84;26.08;
24.74;26.08;
24.85;26.08;
24.83;26.08;
25.07;26.08;
25.33;26.08;
25.86;26.08;
25.15;26.08;
25.24;26.08;
25.53;26.08;
25.36;26.08;
25.46;26.08;
25.69;26.08;
22.81;26.08;
22.62;26.08;
22.97;26.08;
22.98;26.08;
23.22;26.08;
23.36;26.08;
22.83;26.08;
23.15;26.08;
23.22;26.08;
23.72;26.08;
23.88;26.08;
24.43;26.08;
25.42;26.08;
25.75;26.08;
25.59;26.08;
25.98;26.08;
26.08;26.08;
26.71;26.08;
25.32;26.08;
25.32;26.08;
25.23;26.08;
25.96;26.08;
25.81;26.08;
26.26;26.08;
24.66;26.08;
24.72;26.08;
24.45;26.08;
24.86;26.08;
25.20;26.08;
25.14;26.08;
24.65;26.08;
24.94;26.08;
24.87;26.08;
25.39;26.08;
25.41;26.08;
25.65;26.08;
24.35;26.08;
24.22;26.08;
24.25;26.08;
24.74;26.08;
24.81;26.08;
25.21;26.08;
21.57;26.08;
21.77;26.08;
22.13;26.08;
22.53;26.08;
22.62;26.08;
22.51;26.08;
22.44;26.08;
22.85;26.08;
22.54;26.08;
23.40;26.08;
23.60;26.08;
23.76;26.08;
24.72;26.08;
25.25;26.08;
25.09;26.08;
25.48;26.08;
25.85;26.08;
25.85;26.08;
24.43;26.08;
24.78;26.08;
24.73;26.08;
25.28;26.08;
25.37;26.08;
25.28;26.08;
25.29;26.08;
25.61;26.08;
25.50;26.08;
25.94;26.08;
25.91;26.08;
26.46;26.08;
25.04;26.08;
25.38;26.08;
25.37;26.08;
25.68;26.08;
26.01;26.08;
26.50;26.08;
23.33;26.08;
23.58;26.08;
23.52;26.08;
23.89;26.08;
24.24;26.08;
24.65;26.08;
23.62;26.08;
23.81;26.08;
23.97;26.08;
24.30;26.08;
25.08;26.08;
24.98;26.08;
25.66;26.08;
26.07;26.08;
26.20;26.08;
26.39;26.08;
26.66;26.08;
27.01;26.08;
26.07;26.08;
25.91;26.08;
25.89;26.08;
26.32;26.08;
26.64;26.08;
27.11;26.08;
25.66;26.08;
26.11;26.08;
26.04;26.08;
26.62;26.08;
26.43;26.08;
26.94;26.08;
25.56;26.08;
25.65;26.08;
26.01;26.08;
26.37;26.08;
26.43;26.08;
26.28;26.08;
25.81;26.08;
25.76;26.08;
26.09;26.08;
26.14;26.08;
26.73;26.08;
26.75;26.08;
23.14;26.08;
23.34;26.08;
23.70;26.08;
23.86;26.08;
24.03;26.08;
24.19;26.08;
23.34;26.08;
23.48;26.08;
23.60;26.08;
24.13;26.08;
24.55;26.08;
24.78;26.08;
25.39;26.08;
25.45;26.08;
25.73;26.08;
26.05;26.08;
26.22;26.08;
26.93;26.08;
25.27;26.08;
25.42;26.08;
25.54;26.08;
25.79;26.08;
26.19;26.08;
26.52;26.08;
25.85;26.08;
26.03;26.08;
25.83;26.08;
26.27;26.08;
26.60;26.08;
26.68;26.08;
25.64;26.08;
25.62;26.08;
25.53;26.08;
25.95;26.08;
26.15;26.08;
26.45;26.08;
25.84;26.08;
25.86;26.08;
25.70;26.08;
26.34;26.08;
26.07;26.08;
26.50;26.08;
23.11;26.08;
23.08;26.08;
23.13;26.08;
23.49;26.08;
23.63;26.08;
24.05;26.08;
24.03;26.08;
24.40;26.08;
24.34;26.08;
24.88;26.08;
25.29;26.08;
25.57;26.08;
26.47;26.08;
26.65;26.08;
27.21;26.08;
27.44;26.08;
28.00;26.08;
27.63;26.08;
26.94;26.08;
27.10;26.08;
26.96;26.08;
27.47;26.08;
27.52;26.08;
27.94;26.08;
27.21;26.08;
27.09;26.08;
26.98;26.08;
27.66;26.08;
27.69;26.08;
27.97;26.08;
27.02;26.08;
27.14;26.08;
27.34;26.08;
27.41;26.08;
27.59;26.08;
27.98;26.08;
27.19;26.08;
27.49;26.08;
27.29;26.08;
27.97;26.08;
27.65;26.08;
27.94;26.08;
25.31;26.08;
25.12;26.08;
25.46;26.08;
25.75;26.08;
25.99;26.08;
25.86;26.08;
25.52;26.08;
25.87;26.08;
26.05;26.08;
26.47;26.08;
26.85;26.08;
27.10;26.08;
27.63;26.08;
27.72;26.08;
28.15;26.08;
28.52;26.08;
28.79;26.08;
29.14;26.08;
27.98;26.08;
28.42;26.08;
28.39;26.08;
28.74;26.08;
28.84;26.08;
29.11;26.08;
28.05;26.08;
28.09;26.08;
28.28;26.08;
28.70;26.08;
28.70;26.08;
29.00;26.08;
28.40;26.08;
28.27;26.08;
28.80;26.08;
28.91;26.08;
29.00;26.08;
29.25;26.08;
28.48;26.08;
28.78;26.08;
28.81;26.08;
29.09;26.08;
29.44;26.08;
29.75;26.08;
26.02;26.08;
26.46;26.08;
26.83;26.08;
26.91;26.08;
27.21;26.08;
26.89;26.08;
27.53;26.08;
27.47;26.08;
27.88;26.08;
28.26;26.08;
28.60;26.08;
28.89;26.08;
28.77;26.08;
29.02;26.08;
29.22;26.08;
29.71;26.08;
29.91;26.08;
30.53;26.08;
28.67;26.08;
28.59;26.08;
28.60;26.08;
28.56;26.08;
28.96;26.08;
29.37;26.08;
28.11;26.08;
28.12;26.08;
28.16;26.08;
28.34;26.08;
28.71;26.08;
28.97;26.08;
27.51;26.08;
27.76;26.08;
27.69;26.08;
28.16;26.08;
28.18;26.08;
28.46;26.08;
26.85;26.08;
26.86;26.08;
26.93;26.08;
26.99;26.08;
27.24;26.08;
27.78;26.08;
24.10;26.08;
24.30;26.08;
24.44;26.08;
24.86;26.08;
25.31;26.08;
25.51;26.08;
24.66;26.08;
24.67;26.08;
24.76;26.08;
25.69;26.08;
25.69;26.08;
26.26;26.08;
26.73;26.08;
26.88;26.08;
27.18;26.08;
27.17;26.08;
27.81;26.08;
28.17;26.08;
27.40;26.08;
27.54;26.08;
27.62;26.08;
28.10;26.08;
28.23;26.08;
28.44;26.08;
27.48;26.08;
27.28;26.08;
27.47;26.08;
27.90;26.08;
28.27;26.08;
28.11;26.08;
26.91;26.08;
27.44;26.08;
27.66;26.08;
27.84;26.08;
28.17;26.08;
28.22;26.08;
27.36;26.08;
27.02;26.08;
27.51;26.08;
27.77;26.08;
28.08;26.08;
28.29;26.08;
24.77;26.08;
24.93;26.08;
25.21;26.08;
25.22;26.08;
25.60;26.08;
25.71;26.08;
25.27;26.08;
25.78;26.08;
25.86;26.08;
26.33;26.08;
26.36;26.08;
26.90;26.08;
27.15;26.08;
27.67;26.08;
27.91;26.08;
28.14;26.08;
28.20;26.08;
28.76;26.08;
27.52;26.08;
27.80;26.08;
27.47;26.08;
28.35;26.08;
28.27;26.08;
28.37;26.08;
27.14;26.08;
27.36;26.08;
27.50;26.08;
27.92;26.08;
28.17;26.08;
28.28;26.08;
27.26;26.08;
27.77;26.08;
27.31;26.08;
27.97;26.08;
27.96;26.08;
28.77;26.08;
27.13;26.08;
27.22;26.08;
27.27;26.08;
27.66;26.08;
27.86;26.08;
28.17;26.08;
24.19;26.08;
24.68;26.08;
25.42;26.08;
24.96;26.08;
25.11;26.08;
25.31;26.08;
24.52;26.08;
24.78;26.08;
24.90;26.08;
25.54;26.08;
25.86;26.08;
26.05;26.08;
26.27;26.08;
26.57;26.08;
26.84;26.08;
27.15;26.08;
27.50;26.08;
28.05;26.08;
27.06;26.08;
27.27;26.08;
27.63;26.08;
27.79;26.08;
28.21;26.08;
28.38;26.08;
26.28;26.08;
26.83;26.08;
27.11;26.08;
27.30;26.08;
27.39;26.08;
27.78;26.08;
26.47;26.08;
26.28;26.08;
26.92;26.08;
27.05;26.08;
27.17;26.08;
27.62;26.08;
22.89;26.08;
23.02;26.08;
23.25;26.08;
23.41;26.08;
23.67;26.08;
23.82;26.08;
19.91;26.08;
20.02;26.08;
20.23;26.08;
20.15;26.08;
20.32;26.08;
20.46;26.08;
0.125;;
23.49;25.01;
23.44;25.01;
23.80;25.01;
23.61;25.01;
23.90;25.01;
24.01;25.01;
23.87;25.01;
24.33;25.01;
24.58;25.01;
24.48;25.01;
25.03;25.01;
25.38;25.01;
24.82;25.01;
24.96;25.01;
25.41;25.01;
25.79;25.01;
26.03;25.01;
25.95;25.01;
26.04;25.01;
26.39;25.01;
26.39;25.01;
26.39;25.01;
26.57;25.01;
26.28;25.01;
25.75;25.01;
25.96;25.01;
25.91;25.01;
26.19;25.01;
26.33;25.01;
26.38;25.01;
25.66;25.01;
25.90;25.01;
25.63;25.01;
25.69;25.01;
26.05;25.01;
26.23;25.01;
24.14;25.01;
24.74;25.01;
24.58;25.01;
24.73;25.01;
24.89;25.01;
24.64;25.01;
21.44;25.01;
21.67;25.01;
21.50;25.01;
21.62;25.01;
