2024-08-03 22:09:07
00:00
28,8690000000000000 29,3436937618273460
29,1330000000000100 29,4298627720795400
29,8210000000000000 27,5758377824607730
30,7160000000000000 30,9319842550214870
30,9180000000000100 29,7803263277046850
31,0500000000000000 29,7886313958420280
26,5320000000000000 25,1724105400770530
27,0760000000000000 25,2585795503292480
27,4200000000000000 23,4045545607104620
27,6970000000000000 26,7607010332711820
28,0700000000000000 25,6090431059543800
28,2610000000000000 25,6173481740917170
26,9240000000000000 28,1141604608712100
27,0370000000000000 28,2003294711234140
27,3320000000000000 26,3463044815046280
27,6800000000000000 29,7024509540653500
27,8350000000000000 28,5507930267485430
28,3850000000000000 28,5590980948858900
29,3490000000000000 28,7004449465685130
28,4330000000000030 28,7866139568207160
30,0270000000000000 26,9325889672019300
30,3530000000000000 30,2887354397626470
30,7490000000000000 29,1370775124458530
30,9510000000000000 29,1453825805831850
29,1680000000000100 31,7794852459236600
29,6220000000000000 31,8656542561758620
30,0030000000000000 30,0116292665570870
30,3120000000000000 33,3677757391178100
30,9440000000000100 32,2161178118010000
31,2240000000000000 32,2244228799383450
28,8910000000000000 27,6224866597256770
28,9090000000000000 27,7086556699778870
29,4740000000000000 25,8546306803591000
30,0550000000000000 29,2107771529198200
30,3760000000000000 28,0591192256030270
30,5830000000000000 28,0674242937403630
28,4380000000000000 29,2029526915595500
28,6830000000000030 29,2891217018117370
28,9680000000000040 27,4350967121929700
29,8400000000000000 30,7912431847536900
29,8730000000000000 29,6395852574368800
30,2410000000000000 29,6478903255742200
27,7920000000000000 28,8005248509052620
27,8680000000000000 28,8866938611574700
28,5420000000000000 27,0326688715386820
29,1690000000000000 30,3888153440994060
29,4140000000000000 29,2371574167826100
29,3540000000000000 29,2454624849199400
24,5130000000000000 24,1614027131782830
25,0130000000000000 24,2475717234304860
25,3960000000000000 22,3935467338117070
25,7570000000000000 25,7496932063724240
26,1450000000000000 24,5980352790556260
26,2930000000000100 24,6063403471929620
25,5010000000000000 27,1834385496379400
25,8520000000000000 27,2696075598901400
25,8300000000000000 25,4155825702713650
26,5560000000000000 28,7717290428320780
26,5580000000000030 27,6200711155152770
26,5860000000000000 27,6283761836526200
28,1050000000000000 27,5784244955396820
28,5690000000000100 27,6645935057918850
28,6680000000000100 25,8105685161731060
29,2580000000000100 29,1667149887338230
29,3720000000000000 28,0150570614170250
29,7250000000000000 28,0233621295543700
28,6640000000000000 31,3869763248923770
29,0190000000000000 31,4731453351445800
29,4180000000000100 29,6191203455257970
29,9420000000000000 32,9752668180865100
30,0330000000000000 31,8236088907697200
30,3460000000000000 31,8319139589070600
28,8480000000000100 28,3510070055792020
29,1190000000000000 28,4371760158313980
29,4180000000000100 26,5831510262126220
30,0460000000000000 29,9392974987733420
30,2480000000000000 28,7876395714565400
30,5710000000000000 28,7959446395938880
28,4420000000000000 29,6628621343840850
29,3560000000000000 29,7490311446362870
29,4350000000000000 27,8950061550175000
30,1890000000000000 31,2511526275782150
30,5420000000000000 30,0994947002614170
30,8690000000000000 30,1077997683987630
28,4970000000000000 29,1593335110399150
28,7080000000000000 29,2455025212921170
29,3540000000000000 27,3914775316733400
29,6060000000000000 30,7476240042340600
29,7570000000000000 29,5959660769172600
30,0570000000000000 29,6042711450546000
26,1630000000000000 24,7590867520213750
26,2460000000000000 24,8452557622735740
26,7110000000000000 22,9912307726547950
27,3840000000000000 26,3473772452155080
27,4550000000000000 25,1957193178987100
27,5450000000000000 25,2040243860360500
26,3460000000000000 27,9407032356679900
26,5840000000000000 28,0268722459201950
26,9380000000000000 26,1728472563014100
27,1720000000000000 29,5289937288621300
27,3560000000000000 28,3773358015453320
27,6800000000000000 28,3856408696826700
29,3920000000000000 29,1038568931839900
29,8520000000000000 29,1900259034361870
30,2370000000000000 27,3360009138174150
30,5040000000000000 30,6921473863781280
30,8150000000000000 29,5404894590613230
30,7340000000000000 29,5487945271986770
28,8540000000000000 31,7864235349317960
29,6560000000000000 31,8725925451840000
29,9740000000000000 30,0185675555652130
30,2880000000000000 33,3747140281259300
30,8010000000000000 32,2230561008091300
30,6050000000000000 32,2313611689464800
28,3260000000000000 27,5580596903644840
28,5510000000000000 27,6442287006166830
29,1920000000000000 25,7902037109979080
29,7040000000000000 29,1463501835586240
29,8030000000000000 27,9946922562418270
29,7030000000000100 28,0029973243791660
28,0270000000000000 28,8966767910578640
28,0780000000000100 28,9828458013100600
28,9400000000000000 27,1288208116912770
29,4030000000000000 30,4849672842519940
29,4200000000000000 29,3333093569351960
29,8390000000000000 29,3416144250725420
27,7220000000000000 28,7133006462316440
28,3640000000000000 28,7994696564838430
28,7490000000000000 26,9454446668650600
29,0770000000000000 30,3015911394257800
29,3270000000000000 29,1499332121089840
29,6300000000000000 29,1582382802463200
25,8450000000000000 24,4528108515196900
25,9330000000000030 24,5389798617718920
26,4970000000000000 22,6849548721531140
26,9170000000000000 26,0411013447138270
27,4440000000000100 24,8894434173970250
27,8900000000000000 24,8977484855343700
25,9600000000000000 27,2498478872871740
26,5310000000000000 27,3360168975393660
26,9350000000000000 25,4819919079205980
27,0590000000000000 28,8381383804813100
27,5060000000000000 27,6864804531645060
27,6240000000000000 27,6947855213018530
28,5410000000000000 28,2534208976162100
28,9000000000000000 28,3395899078684100
29,3510000000000000 26,4855649182496330
29,4290000000000000 29,8417113908103460
29,7400000000000000 28,6900534634935550
29,8150000000000000 28,6983585316308950
27,8310000000000000 31,2283868618494370
28,5220000000000000 31,3145558721016400
29,0030000000000000 29,4605308824828570
29,4020000000000000 32,8166773550435800
29,5680000000000000 31,6650194277267700
29,8480000000000100 31,6733244958641150
28,0040000000000000 27,8355912506896420
28,4720000000000000 27,9217602609418340
29,1550000000000000 26,0677352713230550
29,6330000000000100 29,4238817438837760
29,7770000000000000 28,2722238165669700
30,0370000000000000 28,2805288847043170
28,2990000000000000 29,5696908248463470
28,6420000000000000 29,6558598350985570
29,3010000000000000 27,8018348454797750
29,6260000000000000 31,1579813180405000
29,8810000000000000 30,0063233907236930
30,3690000000000000 30,0146284588610330
27,5960000000000000 28,0432601648752030
28,1090000000000000 28,1294291751274100
28,2900000000000000 26,2754041855086300
28,8960000000000000 29,6315506580693580
29,1500000000000000 28,4798927307525420
28,3300000000000000 28,4881977988898920
24,4610000000000000 23,1612979118637340
24,7980000000000000 23,2474669221159300
24,9900000000000000 21,3934419324971440
25,6730000000000000 24,7495884050578640
25,7880000000000000 23,5979304777410630
26,8870000000000000 23,6062355458784050
25,6430000000000000 27,1844297337819580
26,0210000000000000 27,2705987440341570
26,4680000000000040 25,4165737544153780
26,4000000000000000 28,7727202269760980
26,8330000000000000 27,6210622996592970
27,1750000000000000 27,6293673677966360
28,3960000000000000 27,8470353985686640
28,3350000000000000 27,9332044088208630
28,8890000000000000 26,0791794192020900
29,5310000000000000 29,4353258917628100
29,8130000000000000 28,2836679644460030
29,8410000000000000 28,2919730325833500
27,9090000000000000 30,6307028230063400
28,6230000000000000 30,7168718332585440
28,8530000000000000 28,8628468436397620
29,4380000000000000 32,2189933162004750
29,3170000000000000 31,0673353888836800
30,0080000000000100 31,0756404570210300
27,6770000000000000 27,0654411707873520
27,8330000000000000 27,1516101810395500
27,9650000000000000 25,2975851914207650
28,8010000000000000 28,6537316639814900
28,9620000000000000 27,5020737366646840
29,5090000000000000 27,5103788048020270
26,8750000000000000 27,8172772582218320
27,7680000000000000 27,9034462684740350
27,9540000000000000 26,0494212788552560
28,5300000000000000 29,4055677514159800
28,9510000000000000 28,2539098240991700
28,5260000000000000 28,2622148922365100
26,9540000000000000 27,9381946456092580
27,1110000000000000 28,0243636558614640
27,8600000000000000 26,1703386662426850
28,0830000000000000 29,5264851388034050
28,4870000000000000 28,3748272114865900
29,1130000000000030 28,3831322796239470
24,0130000000000000 23,4348647356128020
24,8980000000000030 23,5210337458650000
24,8280000000000100 21,6670087562462220
25,3460000000000000 25,0231552288069400
25,7550000000000000 23,8714973014901370
26,2070000000000000 23,8798023696274800
24,5950000000000000 26,0316825742885600
25,0690000000000100 26,1178515845407620
25,0020000000000000 24,2638265949219840
25,6610000000000000 27,6199730674827040
25,6400000000000000 26,4683151401659000
26,3900000000000000 26,4766202083032400
27,6500000000000000 26,9539784848080930
28,0400000000000000 27,0401474950602900
28,1220000000000000 25,1861225054415200
28,5480000000000000 28,5422689780022370
28,7420000000000000 27,3906110506854360
28,9720000000000000 27,3989161188227830
27,5120000000000000 29,2361067323724660
27,7470000000000000 29,3222757426246600
27,7520000000000000 27,4682507530058860
28,4740000000000000 30,8243972255666000
28,7740000000000000 29,6727392982498000
28,7160000000000000 29,6810443663871480
26,6070000000000000 26,1148955766737000
27,1520000000000000 26,2010645869259000
27,4920000000000000 24,3470395973071270
27,7580000000000100 27,7031860698678440
28,0780000000000100 26,5515281425510420
27,9200000000000000 26,5598332106883800
26,2800000000000000 27,6834673987793500
26,8630000000000030 27,7696364090315450
27,2410000000000000 25,9156114194127700
28,0570000000000000 29,2717578919734970
28,3360000000000000 28,1200999646566900
28,8820000000000000 28,1284050327940280
26,4570000000000000 27,3989904712632540
26,7980000000000000 27,4851594815154560
27,0950000000000000 25,6311344918966740
27,6980000000000000 28,9872809644573900
27,9360000000000000 27,8356230371405900
28,1750000000000000 27,8439281052779300
24,0330000000000000 23,0215409475571350
24,1700000000000000 23,1077099578093300
24,5780000000000100 21,2536849681905480
25,4470000000000000 24,6098314407512680
25,4790000000000000 23,4581735134344670
25,6990000000000000 23,4664785815718130
24,5730000000000000 26,0673652034732230
24,5780000000000100 26,1535342137254220
24,7870000000000000 24,2995092241066500
25,6440000000000000 27,6556556966673630
25,5250000000000000 26,5039977693505700
25,3770000000000000 26,5123028374879050
26,9360000000000000 26,5138927248639330
27,7160000000000000 26,6000617351161400
28,0440000000000000 24,7460367454973460
28,3390000000000000 28,1021832180580730
28,3640000000000000 26,9505252907412650
28,5220000000000000 26,9588303588786080
25,9980000000000000 28,7206909774828960
26,6090000000000000 28,8068599877351050
26,9270000000000000 26,9528349981163230
27,4550000000000000 30,3089814706770330
27,8300000000000000 29,1573235433602350
27,9430000000000000 29,1656286114975740
26,2890000000000000 26,2387935946760100
26,6410000000000000 26,3249626049282030
27,1770000000000000 24,4709376153094200
27,2460000000000000 27,8270840878701400
27,7570000000000000 26,6754261605533460
28,4150000000000000 26,6837312286906800
26,5790000000000000 27,6507583220267460
27,1990000000000000 27,7369273322789420
27,3610000000000000 25,8829023426601600
28,1640000000000000 29,2390488152208800
28,1190000000000000 28,0873908879040750
28,5890000000000000 28,0956959560414180
26,7490000000000000 27,7875346557184740
26,9710000000000000 27,8737036659706730
27,2030000000000100 26,0196786763518940
27,9580000000000000 29,3758251489126150
27,9380000000000000 28,2241672215958130
28,3260000000000000 28,2324722897331530
23,9080000000000000 22,8798016149625030
24,4210000000000000 22,9659706252147020
24,8300000000000000 21,1119456355959230
25,3730000000000000 24,4680921081566360
25,6090000000000000 23,3164341808398280
25,3230000000000000 23,3247392489771800
24,8050000000000000 26,3875176819911700
24,8160000000000000 26,4736866922433660
25,2260000000000000 24,6196617026245900
25,8950000000000000 27,9758081751853000
25,9530000000000100 26,8241502478685100
26,2650000000000000 26,8324553160058500
27,4250000000000000 26,7666446815886230
27,6250000000000000 26,8528136918408260
27,8790000000000000 24,9987887022220470
28,2950000000000000 28,3549351747827600
28,3230000000000000 27,2032772474659600
29,0670000000000000 27,2115823156033050
27,0280000000000000 29,2985513334456260
27,2040000000000000 29,3847203436978300
27,5720000000000000 27,5306953540790470
27,8260000000000000 30,8868418266397630
28,0560000000000000 29,7351838993229600
28,4920000000000000 29,7434889674603050
25,8110000000000000 25,5370352207109830
26,4120000000000000 25,6232042309631820
26,6980000000000000 23,7691792413444000
27,2990000000000000 27,1253257139051200
27,6670000000000000 25,9736677865883200
28,0100000000000000 25,9819728547256700
25,7590000000000000 26,8578110068120250
26,0680000000000000 26,9439800170642270
26,4520000000000000 25,0899550274454450
27,1850000000000000 28,4461015000061650
27,5430000000000100 27,2944435726893600
28,0460000000000000 27,3027486408267070
25,5680000000000000 26,4325859308453170
26,0200000000000000 26,5187549410975200
26,4850000000000000 24,6647299514787400
26,7720000000000000 28,0208764240394600
26,9820000000000000 26,8692184967226560
27,4220000000000000 26,8775235648600020
23,4620000000000000 22,3673594125049900
23,7540000000000000 22,4535284227571950
23,9410000000000000 20,5995034331384100
24,2420000000000000 23,9556499056991260
24,4860000000000000 22,8039919783823280
25,0310000000000000 22,8122970465196670
24,2350000000000000 26,1129596740980680
24,4290000000000000 26,1991286843502700
24,6900000000000000 24,3451036947314950
24,6660000000000000 27,7012501672922100
25,3850000000000000 26,5495922399754140
25,5440000000000000 26,5578973081127500
26,6100000000000000 26,0886747270800470
26,6950000000000000 26,1748437373322530
27,2800000000000000 24,3208187477134670
27,6500000000000000 27,6769652202741840
27,5870000000000000 26,5253072929573830
28,0570000000000000 26,5336123610947300
26,3810000000000000 28,9902930646559000
27,0580000000000030 29,0764620749081080
27,2010000000000000 27,2224370852893300
27,5560000000000000 30,5785835578500420
27,7710000000000000 29,4269256305332440
27,8150000000000000 29,4352306986705830
25,9790000000000000 25,5618148243114440
26,4700000000000000 25,6479838345636400
26,9010000000000000 23,7939588449448680
