Results for 00:00
27,6800000000000000,28,6982688334058200
29,3920000000000000,30,2650191873744400
29,8520000000000000,31,0276280637627400
30,2370000000000000,31,8738312759640760
30,5040000000000000,31,5725853377115660
30,8150000000000000,29,8376665521809700
30,7340000000000000,30,6863905413904020
28,8540000000000000,29,4707799894769100
29,6560000000000000,30,2333888658652000
29,9740000000000000,31,0795920780665430
30,2880000000000000,30,7783461398140330
30,8010000000000000,29,0434273542834200
30,6050000000000000,29,8921513434928840
28,3260000000000000,28,1977843773761340
28,5510000000000000,28,9603932537644400
29,1920000000000000,29,8065964659657540
29,7040000000000000,29,5053505277132540
29,8030000000000000,27,7704317421826600
29,7030000000000100,28,6191557313920900
28,0270000000000000,27,8070554703520260
28,0780000000000100,28,5696643467403040
28,9400000000000000,29,4158675589416740
29,4030000000000000,29,1146216206891400
29,4200000000000000,27,3797028351585430
29,8390000000000000,28,2284268243679930
27,7220000000000000,28,4287131888755940
28,3640000000000000,29,1913220652638860
28,7490000000000000,30,0375252774652350
29,0770000000000000,29,7362793392127070
29,3270000000000000,28,0013605536821220
29,6300000000000000,28,8500845428915550
25,8450000000000000,27,0377568772596850
25,9330000000000030,27,8003657536479660
26,4970000000000000,28,6465689658493100
26,9170000000000000,28,3453230275967840
27,4440000000000100,26,6104042420661950
27,8900000000000000,27,4591282312756530
25,9600000000000000,27,5451027148133040
26,5310000000000000,28,3077115912015900
26,9350000000000000,29,1539148034029230
27,0590000000000000,28,8526688651504200
27,5060000000000000,27,1177500796198170
27,6240000000000000,27,9664740688292670
28,5410000000000000,29,3641871816259870
28,9000000000000000,30,1267960580142640
29,3510000000000000,30,9729992702156170
29,4290000000000000,30,6717533319631000
29,7400000000000000,28,9368345464325070
29,8150000000000000,29,7855585356419360
27,8310000000000000,28,8796746057515140
28,5220000000000000,29,6422834821398000
29,0030000000000000,30,4884866943411450
29,4020000000000000,30,1872407560886240
29,5680000000000000,28,4523219705580280
29,8480000000000100,29,3010459597674780
28,0040000000000000,28,4917621881099100
28,4720000000000000,29,2543710644981800
29,1550000000000000,30,1005742766995250
29,6330000000000100,29,7993283384470200
29,7770000000000000,28,0644095529164200
30,0370000000000000,28,9131335421258700
28,2990000000000000,28,5199516613814270
28,6420000000000000,29,2825605377696940
29,3010000000000000,30,1287637499710460
29,6260000000000000,29,8275178117185360
29,8810000000000000,28,0925990261879330
30,3690000000000000,28,9413230153973840
27,5960000000000000,27,7189667601040630
28,1090000000000000,28,4815756364923660
28,2900000000000000,29,3277788486937080
28,8960000000000000,29,0265329104411830
29,1500000000000000,27,2916141249105950
28,3300000000000000,28,1403381141200380
24,4610000000000000,25,6697101365950500
24,7980000000000000,26,4323190129833240
24,9900000000000000,27,2785222251846770
25,6730000000000000,26,9772762869321530
25,7880000000000000,25,2423575014015460
26,8870000000000000,26,0910814906110000
25,6430000000000000,27,4758079451403320
26,0210000000000000,28,2384168215286400
26,4680000000000040,29,0846200337299620
26,4000000000000000,28,7833740954774500
26,8330000000000000,27,0484553099468670
27,1750000000000000,27,8971792991563030
28,3960000000000000,28,9337196730515200
28,3350000000000000,29,6963285494398230
28,8890000000000000,30,5425317616411700
29,5310000000000000,30,2412858233886470
29,8130000000000000,28,5063670378580520
29,8410000000000000,29,3550910270674880
27,9090000000000000,28,2465723919212830
28,6230000000000000,29,0091812683095860
28,8530000000000000,29,8553844805109140
29,4380000000000000,29,5541385422584040
29,3170000000000000,27,8192197567278040
30,0080000000000100,28,6679437459372400
27,6770000000000000,27,6759737633236930
27,8330000000000000,28,4385826397119850
27,9650000000000000,29,2847858519133370
28,8010000000000000,28,9835399136608100
28,9620000000000000,27,2486211281302140
29,5090000000000000,28,0973451173396640
26,8750000000000000,26,6636917707481940
27,7680000000000000,27,4263006471364860
27,9540000000000000,28,2725038593378240
28,5300000000000000,27,9712579210852930
28,9510000000000000,26,2363391355547100
28,5260000000000000,27,0850631247641700
26,9540000000000000,27,6076751603262800
27,1110000000000000,28,3702840367145760
27,8600000000000000,29,2164872489159180
28,0830000000000000,28,9152413106634040
28,4870000000000000,27,1803225251328120
29,1130000000000030,28,0290465143422480
24,0130000000000000,25,9594882643183280
24,8980000000000030,26,7220971407066120
24,8280000000000100,27,5683003529079650
25,3460000000000000,27,2670544146554260
25,7550000000000000,25,5321356291248380
26,2070000000000000,26,3808596183342880
24,5950000000000000,26,2547501098425800
25,0690000000000100,27,0173589862308780
25,0020000000000000,27,8635621984322160
25,6610000000000000,27,5623162601797000
25,6400000000000000,25,8273974746490960
26,3900000000000000,26,6761214638585400
27,6500000000000000,27,9877410749403740
28,0400000000000000,28,7503499513286600
28,1220000000000000,29,5965531635300070
28,5480000000000000,29,2953072252774720
28,7420000000000000,27,5603884397468870
28,9720000000000000,28,4091124289563270
27,5120000000000000,26,7693338929841000
27,7470000000000000,27,5319427693724000
27,7520000000000000,28,3781459815737300
28,4740000000000000,28,0769000433212200
28,7740000000000000,26,3419812577906250
28,7160000000000000,27,1907052470000640
26,6070000000000000,26,6690997615605400
27,1520000000000000,27,4317086379488200
27,4920000000000000,28,2779118501501760
27,7580000000000100,27,9766659118976500
28,0780000000000100,26,2417471263670660
27,9200000000000000,27,0904711155765000
26,2800000000000000,26,5219524691444100
26,8630000000000030,27,2845613455326940
27,2410000000000000,28,1307645577340320
28,0570000000000000,27,8295186194815220
28,3360000000000000,26,0945998339509160
28,8820000000000000,26,9433238231603800
26,4570000000000000,27,0365182709006800
26,7980000000000000,27,7991271472889670
27,0950000000000000,28,6453303594903100
27,6980000000000000,28,3440844212377950
27,9360000000000000,26,6091656357072000
28,1750000000000000,27,4578896249166500
24,0330000000000000,25,5216713104755330
24,1700000000000000,26,2842801868638200
24,5780000000000100,27,1304833990651740
25,4470000000000000,26,8292374608126420
25,4790000000000000,25,0943186752820570
25,6990000000000000,25,9430426644914820
24,5730000000000000,26,2925472569369280
24,5780000000000100,27,0551561333252100
24,7870000000000000,27,9013593455265540
25,6440000000000000,27,6001134072740400
25,5250000000000000,25,8651946217434560
25,3770000000000000,26,7139186109529000
26,9360000000000000,27,5215762607768220
27,7160000000000000,28,2841851371651100
28,0440000000000000,29,1303883493664560
28,3390000000000000,28,8291424111139350
28,3640000000000000,27,0942236255833400
28,5220000000000000,27,9429476147927860
25,9980000000000000,26,2233751016213930
26,6090000000000000,26,9859839780096780
26,9270000000000000,27,8321871902110160
27,4550000000000000,27,5309412519585100
27,8300000000000000,25,7960224664279140
27,9430000000000000,26,6447464556373500
26,2890000000000000,26,8003398556381070
26,6410000000000000,27,5629487320264060
27,1770000000000000,28,4091519442277440
27,2460000000000000,28,1079060059752300
27,7570000000000000,26,3729872204446400
28,4150000000000000,27,2217112096540780
26,5790000000000000,26,4873050843079200
27,1990000000000000,27,2499139606962200
27,3610000000000000,28,0961171728975600
28,1640000000000000,27,7948712346450440
28,1190000000000000,26,0599524491144480
28,5890000000000000,26,9086764383238900
26,7490000000000000,27,4480872059279600
26,9710000000000000,28,2106960823162570
27,2030000000000100,29,0568992945175920
27,9580000000000000,28,7556533562650820
27,9380000000000000,27,0207345707344830
28,3260000000000000,27,8694585599439260
23,9080000000000000,25,3715326428507900
24,4210000000000000,26,1341415192390700
24,8300000000000000,26,9803447314404200
25,3730000000000000,26,6790987931879100
25,6090000000000000,24,9441800076573000
25,3230000000000000,25,7929039968667480
24,8050000000000000,26,6316716600333760
24,8160000000000000,27,3942805364216650
25,2260000000000000,28,2404837486230140
25,8950000000000000,27,9392378103704960
25,9530000000000100,26,2043190248398970
26,2650000000000000,27,0530430140493440
27,4250000000000000,27,7893060526950800
27,6250000000000000,28,5519149290833560
27,8790000000000000,29,3981181412847050
28,2950000000000000,29,0968722030321840
28,3230000000000000,27,3619534175016000
29,0670000000000000,28,2106774067110400
27,0280000000000000,26,8354789003992060
27,2040000000000000,27,5980877767874870
27,5720000000000000,28,4442909889888430
27,8260000000000000,28,1430450507363150
28,0560000000000000,26,4081262652057200
28,4920000000000000,27,2568502544151660
25,8110000000000000,26,0569959627827400
26,4120000000000000,26,8196048391710100
26,6980000000000000,27,6658080513723600
27,2990000000000000,27,3645621131198400
27,6670000000000000,25,6296433275892460
28,0100000000000000,26,4783673167987000
25,7590000000000000,25,6473684822114400
26,0680000000000000,26,4099773585997330
26,4520000000000000,27,2561805708010780
27,1850000000000000,26,9549346325485640
27,5430000000000100,25,2200158470179600
28,0460000000000000,26,0687398362274150
25,5680000000000000,26,0128455370955930
26,0200000000000000,26,7754544134838750
26,4850000000000000,27,6216576256852200
26,7720000000000000,27,3204116874327060
26,9820000000000000,25,5854929019021180
27,4220000000000000,26,4342168911115500
23,4620000000000000,24,8287236137459300
23,7540000000000000,25,5913324901342280
23,9410000000000000,26,4375357023355700
24,2420000000000000,26,1362897640830500
24,4860000000000000,24,4013709785524500
25,0310000000000000,25,2500949677618960
24,2350000000000000,26,3408436115574640
24,4290000000000000,27,1034524879457500
24,6900000000000000,27,9496557001471050
24,6660000000000000,27,6484097618945770
25,3850000000000000,25,9134909763639800
25,5440000000000000,26,7622149655734300
26,6100000000000000,27,0711602579025900
26,6950000000000000,27,8337691342908830
27,2800000000000000,28,6799723464922350
27,6500000000000000,28,3787264082397070
27,5870000000000000,26,6438076227091050
28,0570000000000000,27,4925316119185600
26,3810000000000000,26,5089535463341900
27,0580000000000030,27,2715624227224930
27,2010000000000000,28,1177656349238300
27,5560000000000000,27,8165196966713140
27,7710000000000000,26,0816009111407200
27,8150000000000000,26,9303249003501650
25,9790000000000000,26,0832439815982370
26,4700000000000000,26,8458528579865430
26,9010000000000000,27,6920560701878600
27,2770000000000000,27,3908101319353570
27,0470000000000000,25,6558913464047540
27,7930000000000100,26,5046153356142040
26,1610000000000000,25,7009144405951030
26,5420000000000000,26,4635233169833870
26,7210000000000000,27,3097265291847330
27,3430000000000040,27,0084805909322120
27,6260000000000000,25,2735618054016240
27,7230000000000100,26,1222857946110660
25,4660000000000000,25,9760983107538660
26,0090000000000000,26,7387071871421600
26,4030000000000000,27,5849103993434960
26,7120000000000000,27,2836644610909900
26,6670000000000000,25,5487456755603940
27,2940000000000000,26,3974696647698300
22,7820000000000000,24,6523369273056760
23,2850000000000000,25,4149458036939800
23,6790000000000000,26,2611490158953200
24,2340000000000000,25,9599030776427960
24,3670000000000000,24,2249842921121900
24,9180000000000100,25,0737082813216500
24,0440000000000000,26,0332168310396400
24,2260000000000000,26,7958257074279200
24,2490000000000000,27,6420289196292700
24,7530000000000000,27,3407829813767480
24,9080000000000000,25,6058641958461560
24,9370000000000000,26,4545881850555950
26,4570000000000000,26,0737355429130130
26,7770000000000000,26,8363444193013000
26,7880000000000000,27,6825476315026540
27,1400000000000000,27,3813016932501300
27,1240000000000000,25,6463829077195340
27,3910000000000000,26,4951068969289840
26,2140000000000000,26,2695716147366980
26,8110000000000000,27,0321804911249930
26,9240000000000000,27,8783837033263300
26,9610000000000000,27,5771377650738100
27,3500000000000000,25,8422189795432120
27,6140000000000000,26,6909429687526650
25,6030000000000000,25,2013105493969470
26,2910000000000000,25,9639194257852250
26,4870000000000000,26,8101226379865630
26,9090000000000000,26,5088766997340530
26,7740000000000000,24,7739579142034540
27,5880000000000000,25,6226819034129100
25,5880000000000000,25,5329271201757950
25,9460000000000000,26,2955359965640870
25,8760000000000000,27,1417392087654400
26,9170000000000000,26,8404932705129160
26,4430000000000000,25,1055744849823200
27,2600000000000000,25,9542984741917700
25,6820000000000000,25,7598146357140300
25,9280000000000000,26,5224235121023180
26,1910000000000000,27,3686267243036530
26,8650000000000000,27,0673807860511400
26,7960000000000000,25,3324620005205500
27,0560000000000000,26,1811859897299930
22,7400000000000000,24,1725231433580560
23,3980000000000030,24,9351320197463480
23,7410000000000000,25,7813352319476930
24,2440000000000000,25,4800892936951660
24,6100000000000000,23,7451705081645730
24,4630000000000000,24,5938944973740160
24,0900000000000000,25,9765211103981240
24,6410000000000000,26,7391299867864130
25,0620000000000000,27,5853331989877580
25,3090000000000000,27,2840872607352400
25,8290000000000000,25,5491684752046400
25,8730000000000000,26,3978924644140880
26,7980000000000000,27,5887711889445380
27,5080000000000100,28,3513800653328400
27,4970000000000000,29,1975832775341640
27,8790000000000000,28,8963373392816600
28,1030000000000000,27,1614185537510550
28,6240000000000000,28,0101425429605050
26,2610000000000000,26,5467506934285350
26,4790000000000000,27,3093595698168240
26,9120000000000000,28,1555627820181660
27,5960000000000000,27,8543168437656520
27,4740000000000000,26,1193980582350530
27,5960000000000000,26,9681220474445000
26,2290000000000000,26,0842939023508650
26,4640000000000000,26,8469027787391570
27,0590000000000000,27,6931059909405000
27,3810000000000000,27,3918600526879740
27,3200000000000000,25,6569412671573860
27,7670000000000000,26,5056652563668320
25,7010000000000000,25,2127012906265200
25,9580000000000000,25,9753101670148150
26,5550000000000000,26,8215133792161460
26,8820000000000000,26,5202674409636300
26,9430000000000000,24,7853486554330330
27,3510000000000000,25,6340726446424760
25,4870000000000000,25,6380238284100400
26,0990000000000000,26,4006327047983260
26,0720000000000000,27,2468359169996700
26,6440000000000000,26,9455899787471440
26,9520000000000000,25,2106711932165600
26,8200000000000000,26,0593951824259950
23,0510000000000000,24,2502172790519800
23,5650000000000000,25,0128261554402760
23,7030000000000100,25,8590293676416180
24,5170000000000000,25,5577834293890940
24,4710000000000000,23,8228646438585050
24,7230000000000100,24,6715886330679500
23,9160000000000000,26,0762635818970900
24,5570000000000000,26,8388724582853650
24,8840000000000000,27,6850756704867140
25,0520000000000000,27,3838297322342000
25,1120000000000000,25,6489109467036050
25,7080000000000000,26,4976349359130450
26,3470000000000000,27,0207640617768020
26,7670000000000000,27,7833729381650940
27,0560000000000000,28,6295761503664300
27,5590000000000000,28,3283302121139100
27,4870000000000000,26,5934114265833120
27,6300000000000000,27,4421354157927620
26,2070000000000000,26,3199678108624870
26,7010000000000000,27,0825766872507820
26,6710000000000000,27,9287798994521130
27,1040000000000000,27,6275339611996070
27,4990000000000000,25,8926151756690040
27,9350000000000000,26,7413391648784540
25,5690000000000100,25,9310054724682570
26,0160000000000000,26,6936143488565500
26,3370000000000000,27,5398175610578900
27,2090000000000000,27,2385716228053770
27,2150000000000000,25,5036528372747700
27,6970000000000000,26,3523768264842200
25,8990000000000000,25,6211204633959260
26,0650000000000000,26,3837293397842250
26,3910000000000000,27,2299325519855560
27,0570000000000000,26,9286866137330530
27,0270000000000000,25,1937678282024540
27,1590000000000000,26,0424918174119040
25,7710000000000000,26,2910745365400600
26,1310000000000000,27,0536834129283360
26,2370000000000000,27,8998866251296850
26,8570000000000000,27,5986406868771650
27,0080000000000100,25,8637219013465760
26,9380000000000000,26,7124458905560150
23,2380000000000030,24,2239692602364620
23,4990000000000000,24,9865781366247540
23,9340000000000000,25,8327813488261000
24,3260000000000000,25,5315354105735750
24,6080000000000000,23,7966166250429860
24,8820000000000000,24,6453406142524440
24,1820000000000000,25,7486883070794480
24,6850000000000000,26,5112971834677400
24,7960000000000000,27,3575003956690850
25,2240000000000000,27,0562544574165640
25,2980000000000000,25,3213356718859650
25,6430000000000000,26,1700596610954200
26,8180000000000000,26,8254788017893770
27,2800000000000000,27,5880876781776600
27,0050000000000000,28,4342908903789930
27,7910000000000000,28,1330449521264820
27,9260000000000000,26,3981261665958830
28,0360000000000000,27,2468501558053330
26,1820000000000000,26,5803481575123900
26,2860000000000000,27,3429570339006960
27,0030000000000000,28,1891602461020300
27,1240000000000000,27,8879143078495100
27,4400000000000000,26,1529955223189070
27,6140000000000000,27,0017195115283600
25,1260000000000000,25,2097099154179030
25,8870000000000000,25,9723187918061880
26,2470000000000000,26,8185220040075400
26,7100000000000000,26,5172760657550200
26,5760000000000000,24,7823572802244240
26,8410000000000000,25,6310812694338700
22,4820000000000000,21,5873249318275800
22,6810000000000000,22,3499338082158600
23,1020000000000000,23,1961370204172080
23,6040000000000000,22,8948910821646900
23,7640000000000000,21,1599722966340950
23,6580000000000000,22,0086962858435520
24,0350000000000000,24,3602702724707600
24,4130000000000000,25,1228791488590630
24,3900000000000000,25,9690823610603940
25,2240000000000000,25,6678364228078800
25,3430000000000040,23,9329176372772850
25,1390000000000000,24,7816416264867300
23,1210000000000000,24,4853995276390040
23,6010000000000000,25,2480084040272960
23,8860000000000000,26,0942116162286300
24,1490000000000000,25,7929656779761130
24,0190000000000000,24,0580468924455250
24,6180000000000000,24,9067708816549640
24,0690000000000100,25,8242826012681340
24,6180000000000000,26,5868914776564220
24,7570000000000000,27,4330946898577680
24,9580000000000000,27,1318487516052470
25,2670000000000000,25,3969299660746550
25,2380000000000030,26,2456539552840980
26,3900000000000000,26,7698330019004700
26,7740000000000000,27,5324418782887700
26,9510000000000000,28,3786450904901030
27,2470000000000000,28,0773991522375860
27,3090000000000000,26,3424803667069940
27,3640000000000000,27,1912043559164400
26,1100000000000000,25,9703442002398220
26,6190000000000000,26,7329530766281200
26,8810000000000000,27,5791562888294660
27,0310000000000000,27,2779103505769350
27,2090000000000000,25,5429915650463400
27,4970000000000000,26,3917155542557930
25,4360000000000000,25,7231211634493740
25,6850000000000000,26,4857300398376620
26,2910000000000000,27,3319332520390250
26,7680000000000000,27,0306873137864760
26,6350000000000000,25,2957685282559020
27,2690000000000000,26,1444925174653450
25,5440000000000000,25,1843534303057660
25,7960000000000000,25,9469623066940600
26,2450000000000000,26,7931655188953930
26,5660000000000000,26,4919195806428720
26,4580000000000000,24,7570007951122830
27,0150000000000000,25,6057247843217300
25,3320000000000000,25,8879049675337430
25,5710000000000000,26,6505138439220300
25,9080000000000000,27,4967170561233660
26,5690000000000100,27,1954711178708600
26,6000000000000000,25,4605523323402600
26,5470000000000000,26,3092763215497030
22,8910000000000000,24,1210770264796500
23,3670000000000000,24,8836859028679420
23,6790000000000000,25,7298891150692770
24,0680000000000000,25,4286431768167670
24,5200000000000000,23,6937243912861670
24,8130000000000000,24,5424483804956170
24,3270000000000000,26,1298095402807320
24,5310000000000000,26,8924184166690200
25,0410000000000000,27,7386216288703600
25,3490000000000000,27,4373756906178520
25,4410000000000000,25,7024569050872420
25,6050000000000000,26,5511808942966850
26,5560000000000000,27,1719526501541600
26,7140000000000000,27,9345615265424530
26,9220000000000000,28,7807647387438000
27,7770000000000000,28,4795188004912800
27,5160000000000000,26,7446000149606850
27,7080000000000000,27,5933240041701400
26,3440000000000000,26,7105383308373520
26,6010000000000000,27,4731472072256400
27,0980000000000100,28,3193504194269900
27,3900000000000000,28,0181044811744720
27,5720000000000000,26,2831856956438660
27,7400000000000000,27,1319096848533230
26,0550000000000000,26,5221108561936560
26,7010000000000000,27,2847197325819500
26,9570000000000000,28,1309229447832930
27,5760000000000000,27,8296770065307760
27,4820000000000000,26,0947582210001770
27,6310000000000000,26,9434822102096130
26,2580000000000100,26,6195950991381170
26,9240000000000000,27,3822039755264160
27,3760000000000000,28,2284071877277540
27,5280000000000000,27,9271612494752470
27,7270000000000000,26,1922424639446550
27,6770000000000000,27,0409664531540950
26,0920000000000000,27,1961062252990120
26,8370000000000000,27,9587151016873000
27,0520000000000000,28,8049183138886420
27,6040000000000000,28,5036723756361300
27,7580000000000100,26,7687535901055220
27,0750000000000000,27,6174775793149830
24,3630000000000030,26,2429668675258830
24,6500000000000000,27,0055757439141680
25,0990000000000000,27,8517789561155130
25,7300000000000000,27,5505330178630000
25,6280000000000000,25,8156142323323970
25,8290000000000000,26,6643382215418470
26,6130000000000030,28,3881890791676530
26,5730000000000000,29,1507979555559370
26,9820000000000000,29,9970011677572720
27,3480000000000100,29,6957552295047550
27,5030000000000000,27,9608364439741630
27,2730000000000030,28,8095604331836100
28,5020000000000000,29,3631372608733500
28,9120000000000000,30,1257461372616500
29,4850000000000000,30,9719493494629850
29,9680000000000040,30,6707034112104900
29,6320000000000000,28,9357846256798760
29,4130000000000000,29,7845086148893220
28,2650000000000000,28,6056452893175330
28,4630000000000000,29,3682541657058240
28,8510000000000000,30,2144573779071700
29,2350000000000000,29,9132114396546500
29,3360000000000000,28,1782926541240400
29,1140000000000000,29,0270166433335100
28,2270000000000000,28,3153755016696420
28,2580000000000100,29,0779843780579340
28,8270000000000000,29,9241875902592870
29,1690000000000000,29,6229416520067480
29,3990000000000000,27,8880228664761630
29,0850000000000000,28,7367468556856020
27,6410000000000000,28,1818771790375800
28,0570000000000000,28,9444860554258630
28,6690000000000000,29,7906892676272100
29,1510000000000000,29,4894433293746870
29,2720000000000000,27,7545245438440880
28,9090000000000000,28,6032485330535520
26,3260000000000000,27,0984635953053000
26,9720000000000000,27,8610724716935800
27,1710000000000000,28,7072756838949270
27,7280000000000000,28,4060297456424140
27,6600000000000000,26,6711109601118200
27,3270000000000000,27,5198349493212470
25,6480000000000030,26,9401142472659560
25,6690000000000000,27,7027231236542400
26,0560000000000000,28,5489263358555940
26,4720000000000000,28,2476803976030800
26,5190000000000000,26,5127616120724800
26,1620000000000000,27,3614856012819240
27,4670000000000000,29,2197263152431650
27,6950000000000000,29,9823351916314460
27,9740000000000000,30,8285384038327840
28,3270000000000000,30,5272924655802630
28,3410000000000000,28,7923736800496800
27,9440000000000100,29,6410976692591180
27,3370000000000000,27,7032125509801800
27,6060000000000000,28,4658214273684800
27,8640000000000000,29,3120246395698130
28,0680000000000000,29,0107787013173030
28,1320000000000000,27,2758599157867070
27,7520000000000000,28,1245839049961470
28,1680000000000100,27,6428679591644450
28,2900000000000000,28,4054768355527470
28,5820000000000000,29,2516800477540850
28,9480000000000000,28,9504341095015720
29,0380000000000000,27,2155153239709760
28,6310000000000000,28,0642393131804200
29,5060000000000000,29,2424555262336270
29,7890000000000000,30,0050644026219200
30,3210000000000000,30,8512676148232500
30,3290000000000000,30,5500216765707470
30,0040000000000000,28,8151028910401500
29,8930000000000000,29,6638268802496000
29,2920000000000000,29,1205063318804000
29,9020000000000000,29,8831152082686880
30,0750000000000000,30,7293184204700220
30,5050000000000000,30,4280724822175160
30,5020000000000000,28,6931536966869170
30,0060000000000000,29,5418776858963740
29,1060000000000000,29,8933526387813300
29,6760000000000000,30,6559615151696260
30,0000000000000000,31,5021647273709680
30,4300000000000000,31,2009187891184430
30,3160000000000000,29,4660000035878550
29,9300000000000000,30,3147239927972940
27,3760000000000000,29,1638464013163900
28,0640000000000000,29,9264552777046830
27,9680000000000040,30,7726584899060250
28,7700000000000000,30,4714125516535150
28,5360000000000000,28,7364937661229100
28,2160000000000000,29,5852177553323600
28,2680000000000000,30,4344846260251960
28,7470000000000000,31,1970935024134800
28,9420000000000000,32,0432967146148260
29,3570000000000000,31,7420507763623000
29,1440000000000000,30,0071319908317160
28,5420000000000000,30,8558559800411700
30,5130000000000000,30,5295992170348460
30,7740000000000000,31,2922080934231400
31,1310000000000000,32,1384113056244700
31,1710000000000000,31,8371653673719660
31,0390000000000000,30,1022465818413640
30,3190000000000100,30,9509705710508070
30,0660000000000000,29,9463940904140500
30,2920000000000000,30,7090029668023270
30,8010000000000000,31,5552061790036720
31,2170000000000000,31,2539602407511660
31,1260000000000000,29,5190414552205630
30,5000000000000000,30,3677654444300020
29,9900000000000000,30,1443374527347420
30,6510000000000000,30,9069463291230160
30,9270000000000000,31,7531495413243620
31,1270000000000000,31,4519036030718380
31,4450000000000000,29,7169848175412500
31,2650000000000000,30,5657088067506920
29,8050000000000000,29,6633153609852500
30,0630000000000000,30,4259242373735430
30,4300000000000000,31,2721274495748800
31,0040000000000000,30,9708815113223600
30,6840000000000000,29,2359627257917650
30,2620000000000000,30,0846867150011970
29,0440000000000000,29,5762765714899000
29,8260000000000000,30,3388854478782050
30,0460000000000000,31,1850886600795430
30,5790000000000000,30,8838427218270330
30,0620000000000000,29,1489239362964340
29,8720000000000000,29,9976479255058800
27,7400000000000000,29,0851023448698560
28,2370000000000000,29,8477112212581370
28,3580000000000000,30,6939144334594830
28,7510000000000000,30,3926684952069660
28,7060000000000000,28,6577497096763660
28,2690000000000000,29,5064736988858200
27,9300000000000000,27,5808000204023960
28,7140000000000000,28,3434088967906950
29,0750000000000000,29,1896121089920400
29,4090000000000000,28,8883661707395160
29,7360000000000000,27,1534473852089200
30,5000000000000000,28,0021713744183600
30,2630000000000000,31,2351459627958800
30,8360000000000000,31,9977548391841900
