100, 100, List(1200), 264.222886451
100, 100, List(1200), 2213.0142614
5, 100, List(1200), 34.810125
5, 100, List(1200), 23.203021699
100, 100, List(1200), 23.9769916
100, 100, List(1200), 23.8735436
100, 100, List(1200), 22.9842508
100, 100, List(30240), 33.1403266
100, 100, List(1200), 22.9011918
100, 100, List(30240), 33.6693066
100, 100, List(175104), 82.9990135
100, 100, List(175104), 115.6180914
100, 100, List(175104), 114.5836155
100, 100, List(30240), 32.8504234
